record_id,product_id,product_name,category,store_id,region,supplier_id,transaction_date,expiration_date,shelf_life_days,days_remaining_at_purchase,storage_temp,temp_deviation,base_price,cost_price,initial_quantity,spoilage_sensitivity,day_of_week,is_weekend,month,daily_demand,demand_variability,temp_abuse_events,distribution_hours,handling_score,packaging_score,spoilage_risk,was_spoiled,quality_grade,days_until_expiry,markdown_applied,discount_pct,selling_price,units_sold,units_wasted,waste_pct,revenue,waste_cost,profit,profit_margin_pct,supplier_score,is_promoted,mapped_shelf_life,life_ratio,mapped_ideal_temp,temp_diff
31302,DAI_MIL_515,Milk,Dairy,STORE_049,Northeast,SUPPLIER_16,2024-07-03,2024-07-24,22,21,4.7,0.7,9.0,3.71,66,0.7,2,0,7,2,0.48,0,42.6,10,6,0.174,0,A,19,0,0.0,9.0,29,37,56.1,261.0,137.27,16.14,6.2,10,0,17.5,1.0857142857142856,4.0,0.7000000000000002
31304,FRO_ICE_309,Ice Cream,Frozen_Meals,STORE_042,West,SUPPLIER_03,2024-06-11,2024-11-23,174,165,-17.1,2.9,12.71,8.27,190,0.3,1,0,6,3,0.26,1,39.3,8,5,0.217,1,B,165,0,0.0,12.71,133,57,30.0,1690.43,471.39,119.13,7.0,9,0,212.3,0.7772020725388601,-20.0,2.8999999999999986
31305,PHA_EYE_178,Eye Drops,Pharmaceuticals,STORE_005,Southeast,SUPPLIER_10,2024-11-16,2025-04-22,171,157,-1.4,6.4,332.42,168.05,418,0.85,5,1,11,6,0.2,3,18.3,5,8,0.272,1,B,155,0,0.0,332.42,292,126,30.1,97066.64,21174.3,26821.74,27.6,8,1,381.6,0.4061844863731656,5.0,-6.4
31306,SEA_LOB_547,Lobster,Seafood,STORE_044,Northeast,SUPPLIER_05,2023-05-08,2023-05-14,7,6,2.5,2.5,41.56,21.03,361,0.95,0,0,5,61,0.43,0,4.5,4,8,0.221,0,B,4,0,0.0,41.56,314,47,13.0,13049.84,988.41,5458.01,41.8,10,0,4.5,0.8888888888888888,0.0,2.5
31307,PRO_TOM_570,Tomatoes,Produce,STORE_032,Midwest,SUPPLIER_10,2024-11-14,2024-11-26,12,12,9.8,1.8,4.99,3.03,12,0.6,3,0,11,0,0.45,1,47.8,9,6,0.195,0,B,12,0,0.0,4.99,0,12,100.0,0.0,36.36,-36.36,0.0,8,1,12.0,1.0,8.0,1.8000000000000007
31308,DAI_SOU_528,Sour Cream,Dairy,STORE_031,Midwest,SUPPLIER_11,2024-09-27,2024-10-17,28,20,0.3,3.7,4.01,1.69,384,0.7,4,0,9,19,0.28,2,59.8,8,7,0.253,0,B,20,0,0.0,4.01,308,76,19.8,1235.08,128.44,586.12,47.5,6,0,17.5,1.1428571428571428,4.0,-3.7
31309,DAI_YOG_577,Yogurt,Dairy,STORE_029,Southeast,SUPPLIER_07,2023-04-25,2023-05-02,7,7,5.9,1.9,8.11,4.2,232,0.7,1,0,4,46,0.29,1,55.7,10,6,0.195,0,A,6,0,0.0,8.11,232,0,0.0,1881.52,0.0,907.12,48.2,9,0,17.5,0.34285714285714286,4.0,1.9000000000000004
31310,PRO_APP_530,Apples,Produce,STORE_042,West,SUPPLIER_02,2024-07-12,2024-07-22,10,10,10.1,2.1,2.25,1.42,356,0.6,4,0,7,61,0.38,0,17.1,5,10,0.137,1,B,10,0,0.0,2.25,249,107,30.1,560.25,151.94,54.73,9.8,7,1,12.0,0.8333333333333334,8.0,2.0999999999999996
31311,BAK_CRO_126,Croissants,Bakery,STORE_020,West,SUPPLIER_09,2024-09-13,2024-09-19,6,6,21.1,1.1,2.93,1.33,470,0.5,4,0,9,104,0.14,0,23.7,5,9,0.147,0,B,5,0,0.0,2.93,452,18,3.8,1324.36,23.94,699.26,52.8,8,0,4.5,1.1111111111111112,20.0,1.1000000000000014
31313,REA_WRA_618,Wraps,Ready_to_Eat,STORE_001,Northeast,SUPPLIER_18,2023-09-17,2023-09-20,4,3,5.4,1.4,14.15,6.12,102,0.9,6,1,9,28,0.24,0,26.2,7,9,0.177,0,A,0,1,0.47,7.5,67,35,34.3,502.5,214.2,-121.74,-24.2,8,0,3.0,0.0,4.0,1.4000000000000004
31314,BEV_COL_592,Cold Brew Coffee,Beverages,STORE_010,West,SUPPLIER_20,2023-01-23,2023-02-04,16,12,7.0,2.0,8.68,3.71,170,0.4,0,0,1,14,0.3,1,44.7,7,7,0.202,0,B,12,0,0.0,8.68,170,0,0.0,1475.6,0.0,844.9,57.3,9,0,18.5,0.6486486486486487,5.0,2.0
31317,SEA_CRA_916,Crab,Seafood,STORE_047,Northeast,SUPPLIER_13,2023-11-11,2023-11-16,7,5,-0.7,0.7,21.69,10.24,147,0.95,5,1,11,38,0.4,1,4.9,7,9,0.157,0,A,2,1,0.14,18.65,103,44,29.9,1920.95,450.56,415.67,21.6,10,1,4.5,0.4444444444444444,0.0,-0.7
31318,PRO_BAN_826,Bananas,Produce,STORE_028,Northeast,SUPPLIER_10,2024-01-31,2024-02-02,3,2,9.8,1.8,3.5,2.05,234,0.6,2,0,1,104,0.44,1,26.5,10,8,0.16,0,A,1,1,0.2,2.8,158,76,32.5,442.4,155.8,-37.3,-8.4,8,0,12.0,0.08333333333333333,8.0,1.8000000000000007
31319,REA_SAL_305,Salads,Ready_to_Eat,STORE_017,West,SUPPLIER_11,2024-06-18,2024-06-19,1,1,3.4,0.6,14.79,9.73,373,0.9,1,0,6,603,0.44,0,51.5,6,6,0.217,0,B,1,0,0.0,14.79,373,0,0.0,5516.67,0.0,1887.38,34.2,6,0,3.0,0.3333333333333333,4.0,-0.6000000000000001
31320,BEV_SMO_709,Smoothies,Beverages,STORE_005,Southeast,SUPPLIER_07,2023-10-09,2023-10-17,11,8,3.8,1.2,8.3,4.87,469,0.4,0,0,10,44,0.41,1,8.8,6,6,0.202,1,B,8,0,0.0,8.3,328,141,30.1,2722.4,686.67,438.37,16.1,9,0,18.5,0.43243243243243246,5.0,-1.2000000000000002
31321,MEA_CHI_555,Chicken,Meat,STORE_032,Midwest,SUPPLIER_14,2024-09-25,2024-10-04,9,9,0.9,0.1,16.99,8.73,386,0.9,2,0,9,47,0.2,0,69.6,5,8,0.19,0,B,7,0,0.0,16.99,271,115,29.8,4604.29,1003.95,1234.51,26.8,6,0,6.5,1.0769230769230769,1.0,-0.09999999999999998
31323,DAI_YOG_280,Yogurt,Dairy,STORE_014,Northeast,SUPPLIER_13,2024-08-10,2024-08-20,12,10,3.7,0.3,8.45,4.18,396,0.7,5,1,8,45,0.32,0,4.6,6,8,0.155,0,B,9,0,0.0,8.45,396,0,0.0,3346.2,0.0,1690.92,50.5,10,0,17.5,0.5142857142857142,4.0,-0.2999999999999998
31324,SEA_COD_432,Cod,Seafood,STORE_041,Midwest,SUPPLIER_04,2023-12-22,2023-12-24,2,2,0.7,0.7,36.57,16.33,133,0.95,4,0,12,108,0.22,0,18.1,6,7,0.176,1,B,2,0,0.0,36.57,93,40,30.1,3401.01,653.2,1229.12,36.1,9,0,4.5,0.4444444444444444,0.0,0.7
31325,PHA_INS_314,Insulin,Pharmaceuticals,STORE_035,Midwest,SUPPLIER_18,2023-05-07,2023-07-24,108,78,6.7,1.7,202.82,87.98,458,0.85,6,1,5,6,0.28,1,24.4,8,7,0.211,1,B,77,0,0.0,202.82,320,138,30.1,64902.4,12141.24,24607.56,37.9,8,0,381.6,0.20178197064989517,5.0,1.7000000000000002
31326,BAK_CRO_704,Croissants,Bakery,STORE_039,Northeast,SUPPLIER_16,2023-01-08,2023-01-13,5,5,20.5,0.5,2.26,1.31,31,0.5,6,1,1,18,0.41,0,9.0,7,5,0.191,1,B,5,0,0.0,2.26,21,10,32.3,47.46,13.1,6.85,14.4,10,0,4.5,1.1111111111111112,20.0,0.5
31327,FRO_FRO_464,Frozen Desserts,Frozen_Meals,STORE_035,Midwest,SUPPLIER_02,2024-01-25,2024-08-20,228,208,-22.9,2.9,9.0,4.87,262,0.3,3,0,1,0,0.16,0,42.4,8,6,0.201,0,B,205,0,0.0,9.0,0,262,100.0,0.0,1275.94,-1275.94,0.0,7,1,212.3,0.9656146961846443,-20.0,-2.8999999999999986
31328,DAI_YOG_476,Yogurt,Dairy,STORE_029,Southeast,SUPPLIER_06,2023-11-11,2023-11-25,18,14,6.7,2.7,9.97,6.92,263,0.7,5,1,11,29,0.21,1,59.9,8,6,0.253,0,B,13,0,0.0,9.97,263,0,0.0,2622.11,0.0,802.15,30.6,8,0,17.5,0.7428571428571429,4.0,2.7
31329,MEA_SAU_103,Sausages,Meat,STORE_007,Northeast,SUPPLIER_04,2023-11-20,2023-11-26,7,6,3.9,2.9,7.15,3.62,316,0.9,0,0,11,60,0.35,0,51.3,4,9,0.237,1,B,5,0,0.0,7.15,210,106,33.5,1501.5,383.72,357.58,23.8,9,0,6.5,0.7692307692307693,1.0,2.9
31330,MEA_BEE_984,Beef,Meat,STORE_025,Southwest,SUPPLIER_15,2024-02-14,2024-02-23,10,9,1.2,0.2,19.67,13.47,90,0.9,2,0,2,13,0.43,0,35.6,8,10,0.112,0,A,6,0,0.0,19.67,78,12,13.3,1534.26,161.64,321.96,21.0,6,0,6.5,0.9230769230769231,1.0,0.19999999999999996
31331,FRO_FRO_590,Frozen Vegetables,Frozen_Meals,STORE_002,Northeast,SUPPLIER_18,2023-12-12,2024-08-02,276,234,-21.5,1.5,12.89,5.81,223,0.3,1,0,12,0,0.37,0,11.0,5,8,0.163,0,B,231,0,0.0,12.89,0,223,100.0,0.0,1295.63,-1295.63,0.0,8,0,212.3,1.088082901554404,-20.0,-1.5
31332,SEA_TUN_383,Tuna,Seafood,STORE_004,Southeast,SUPPLIER_06,2024-02-13,2024-02-16,4,3,-1.1,1.1,27.07,17.8,440,0.95,1,0,2,180,0.15,0,10.1,6,6,0.234,1,B,2,0,0.0,27.07,308,132,30.0,8337.56,2349.6,505.56,6.1,8,0,4.5,0.4444444444444444,0.0,-1.1
31334,BEV_MIL_955,Milk Alternatives,Beverages,STORE_014,Northeast,SUPPLIER_13,2024-03-11,2024-04-01,29,21,5.6,0.6,6.12,3.81,447,0.4,0,0,3,21,0.36,0,67.5,9,7,0.188,0,A,21,0,0.0,6.12,447,0,0.0,2735.64,0.0,1032.57,37.7,10,0,18.5,1.135135135135135,5.0,0.5999999999999996
31335,BEV_COL_943,Cold Brew Coffee,Beverages,STORE_003,Midwest,SUPPLIER_17,2024-06-01,2024-06-13,12,12,4.4,0.6,5.04,2.87,133,0.4,5,1,6,36,0.49,0,33.0,10,5,0.178,0,B,11,0,0.0,5.04,133,0,0.0,670.32,0.0,288.61,43.1,9,1,18.5,0.5945945945945946,5.0,-0.5999999999999996
31336,DAI_MIL_172,Milk,Dairy,STORE_021,Southeast,SUPPLIER_14,2023-02-11,2023-02-27,20,16,2.3,1.7,11.3,7.8,389,0.7,5,1,2,55,0.24,2,9.5,7,10,0.131,0,A,16,0,0.0,11.3,389,0,0.0,4395.7,0.0,1361.5,31.0,6,0,17.5,0.9142857142857143,4.0,-1.7000000000000002
31338,REA_SUS_410,Sushi,Ready_to_Eat,STORE_029,Southeast,SUPPLIER_02,2023-01-01,2023-01-02,1,1,4.5,0.5,5.7,2.42,94,0.9,6,1,1,192,0.45,0,26.3,6,7,0.177,1,B,0,1,0.68,1.82,65,29,30.9,118.3,70.18,-109.18,-92.3,7,0,3.0,0.0,4.0,0.5
31339,BAK_PAS_915,Pastries,Bakery,STORE_021,Southeast,SUPPLIER_04,2023-03-09,2023-03-10,2,1,17.9,2.1,9.38,4.31,198,0.5,3,0,3,149,0.17,1,30.1,9,8,0.179,0,A,0,1,0.53,4.41,198,0,0.0,873.18,0.0,19.8,2.3,9,0,4.5,0.0,20.0,-2.1000000000000014
31340,PRO_APP_627,Apples,Produce,STORE_035,Midwest,SUPPLIER_10,2024-08-30,2024-09-08,12,9,8.6,0.6,3.32,1.69,194,0.6,4,0,8,21,0.35,0,53.1,9,5,0.227,0,B,8,0,0.0,3.32,178,16,8.2,590.96,27.04,263.1,44.5,8,0,12.0,0.6666666666666666,8.0,0.5999999999999996
31341,BEV_COL_213,Cold Brew Coffee,Beverages,STORE_005,Southeast,SUPPLIER_15,2023-11-22,2023-12-15,29,23,5.3,0.3,3.02,1.6,408,0.4,2,0,11,16,0.12,0,57.0,5,8,0.194,0,B,21,0,0.0,3.02,305,103,25.2,921.1,164.8,268.3,29.1,6,1,18.5,1.135135135135135,5.0,0.2999999999999998
31342,BAK_BRE_789,Bread,Bakery,STORE_008,West,SUPPLIER_12,2024-09-13,2024-09-16,4,3,18.6,1.4,11.25,4.53,352,0.5,4,0,9,158,0.12,0,44.6,5,10,0.164,0,B,0,1,0.65,3.94,270,82,23.3,1063.8,371.46,-530.76,-49.9,6,0,4.5,0.0,20.0,-1.3999999999999986
31343,BAK_CRO_207,Croissants,Bakery,STORE_005,Southeast,SUPPLIER_01,2024-01-25,2024-01-26,2,1,22.4,2.4,13.5,5.46,446,0.5,3,0,1,367,0.13,1,56.8,7,6,0.261,1,B,0,1,0.61,5.26,312,134,30.0,1641.12,731.64,-794.04,-48.4,7,0,4.5,0.0,20.0,2.3999999999999986
31344,PRO_GRA_586,Grapes,Produce,STORE_012,Northeast,SUPPLIER_13,2024-07-31,2024-08-13,14,13,8.3,0.3,2.03,1.41,182,0.6,2,0,7,27,0.39,0,34.2,9,8,0.134,0,A,10,0,0.0,2.03,182,0,0.0,369.46,0.0,112.84,30.5,10,0,12.0,0.8333333333333334,8.0,0.3000000000000007
31346,PRO_BAN_834,Bananas,Produce,STORE_034,Southeast,SUPPLIER_04,2024-10-26,2024-11-08,17,13,7.8,0.2,1.2,0.75,195,0.6,5,1,10,22,0.34,0,61.1,6,6,0.236,1,B,13,0,0.0,1.2,136,59,30.3,163.2,44.25,16.95,10.4,9,0,12.0,1.0833333333333333,8.0,-0.20000000000000018
31347,SEA_COD_824,Cod,Seafood,STORE_008,West,SUPPLIER_03,2024-02-20,2024-02-21,2,1,0.9,0.9,16.82,9.01,142,0.95,1,0,2,127,0.45,0,47.0,8,7,0.251,1,B,0,1,0.67,5.55,99,43,30.3,549.45,387.43,-729.97,-132.9,9,0,4.5,0.0,0.0,0.9
31348,SEA_TIL_827,Tilapia,Seafood,STORE_018,West,SUPPLIER_02,2023-01-06,2023-01-12,7,6,-0.1,0.1,23.79,10.78,48,0.95,4,0,1,14,0.31,0,60.8,4,10,0.174,0,B,4,0,0.0,23.79,48,0,0.0,1141.92,0.0,624.48,54.7,7,0,4.5,0.8888888888888888,0.0,-0.1
31350,BEV_COL_248,Cold Brew Coffee,Beverages,STORE_041,Midwest,SUPPLIER_20,2024-12-07,2024-12-29,23,22,7.1,2.1,9.93,5.02,120,0.4,5,1,12,5,0.29,3,46.7,8,5,0.222,0,B,22,0,0.0,9.93,111,9,7.5,1102.23,45.18,499.83,45.3,9,0,18.5,1.1891891891891893,5.0,2.0999999999999996
31351,DAI_CRE_466,Cream,Dairy,STORE_020,West,SUPPLIER_09,2024-09-06,2024-09-14,8,8,1.2,2.8,9.57,6.61,253,0.7,4,0,9,45,0.37,0,22.4,5,8,0.195,0,B,8,0,0.0,9.57,253,0,0.0,2421.21,0.0,748.88,30.9,8,0,17.5,0.45714285714285713,4.0,-2.8
31352,REA_SUS_340,Sushi,Ready_to_Eat,STORE_041,Midwest,SUPPLIER_17,2023-04-07,2023-04-08,1,1,1.5,2.5,15.73,10.6,10,0.9,4,0,4,18,0.21,2,50.5,10,5,0.23,0,B,1,0,0.0,15.73,10,0,0.0,157.3,0.0,51.3,32.6,9,1,3.0,0.3333333333333333,4.0,-2.5
31354,PHA_ANT_131,Antibiotics,Pharmaceuticals,STORE_023,Southwest,SUPPLIER_02,2024-04-20,2024-08-11,156,113,9.8,4.8,255.68,171.54,459,0.85,5,1,4,3,0.25,0,64.3,8,5,0.331,0,B,110,0,0.0,255.68,423,36,7.8,108152.64,6175.44,29415.78,27.2,7,0,381.6,0.2882599580712788,5.0,4.800000000000001
31356,BEV_KOM_819,Kombucha,Beverages,STORE_028,Northeast,SUPPLIER_11,2024-05-02,2024-05-12,14,10,8.7,3.7,3.86,1.63,175,0.4,3,0,5,8,0.45,0,61.3,4,7,0.259,1,C,7,1,0.22,3.01,94,81,46.3,282.94,132.03,-2.31,-0.8,6,0,18.5,0.3783783783783784,5.0,3.6999999999999993
31357,DEL_HUM_989,Hummus,Deli,STORE_022,West,SUPPLIER_12,2023-11-12,2023-11-18,9,6,3.1,0.9,8.68,4.43,141,0.75,6,1,11,32,0.18,0,15.3,9,10,0.122,0,A,6,0,0.0,8.68,141,0,0.0,1223.88,0.0,599.25,49.0,6,0,8.5,0.7058823529411765,4.0,-0.8999999999999999
31358,BAK_CAK_459,Cakes,Bakery,STORE_024,Southeast,SUPPLIER_02,2023-06-13,2023-06-16,3,3,18.7,1.3,14.21,7.22,141,0.5,1,0,6,63,0.32,0,36.1,8,8,0.148,0,A,2,0,0.0,14.21,122,19,13.5,1733.62,137.18,715.6,41.3,7,0,4.5,0.4444444444444444,20.0,-1.3000000000000007
31359,DAI_SOU_984,Sour Cream,Dairy,STORE_041,Midwest,SUPPLIER_20,2023-08-13,2023-08-24,15,11,4.9,0.9,6.74,4.07,20,0.7,6,1,8,3,0.19,1,12.7,9,9,0.129,0,A,8,0,0.0,6.74,20,0,0.0,134.8,0.0,53.4,39.6,9,0,17.5,0.45714285714285713,4.0,0.9000000000000004
31360,PRO_APP_565,Apples,Produce,STORE_048,Southwest,SUPPLIER_02,2024-03-27,2024-04-06,12,10,9.9,1.9,7.66,3.09,160,0.6,2,0,3,17,0.3,0,15.5,9,7,0.169,0,A,7,0,0.0,7.66,144,16,10.0,1103.04,49.44,608.64,55.2,7,0,12.0,0.5833333333333334,8.0,1.9000000000000004
31361,DEL_PRE_457,Prepared Salads,Deli,STORE_040,Midwest,SUPPLIER_16,2023-02-27,2023-03-10,13,11,1.4,2.6,7.74,5.09,170,0.75,0,0,2,19,0.11,0,26.6,10,7,0.185,0,A,10,0,0.0,7.74,170,0,0.0,1315.8,0.0,450.5,34.2,10,0,8.5,1.1764705882352942,4.0,-2.6
31362,PRO_TOM_425,Tomatoes,Produce,STORE_015,Southeast,SUPPLIER_08,2024-06-05,2024-06-25,20,20,7.6,0.4,4.16,2.07,78,0.6,2,0,6,3,0.39,0,64.1,10,10,0.099,0,A,18,0,0.0,4.16,53,25,32.1,220.48,51.75,59.02,26.8,9,0,12.0,1.5,8.0,-0.40000000000000036
31363,FRO_FRO_389,Frozen Dinners,Frozen_Meals,STORE_026,West,SUPPLIER_10,2024-03-12,2024-10-31,329,233,-20.1,0.1,13.63,6.14,332,0.3,1,0,3,0,0.49,0,26.2,10,5,0.182,0,B,232,0,0.0,13.63,0,332,100.0,0.0,2038.48,-2038.48,0.0,8,1,212.3,1.0927932171455488,-20.0,-0.10000000000000142
31364,BEV_FRE_476,Fresh Juice,Beverages,STORE_018,West,SUPPLIER_06,2023-07-11,2023-07-17,9,6,3.6,1.4,3.34,2.28,191,0.4,1,0,7,36,0.46,2,67.5,6,8,0.208,1,B,5,0,0.0,3.34,133,58,30.4,444.22,132.24,8.74,2.0,8,0,18.5,0.2702702702702703,5.0,-1.4
31366,PRO_TOM_677,Tomatoes,Produce,STORE_016,Southeast,SUPPLIER_14,2023-11-11,2023-11-28,19,17,9.7,1.7,3.37,1.75,230,0.6,5,1,11,19,0.11,1,5.8,7,8,0.154,0,B,17,0,0.0,3.37,230,0,0.0,775.1,0.0,372.6,48.1,6,0,12.0,1.4166666666666667,8.0,1.6999999999999993
31367,SEA_SHR_375,Shrimp,Seafood,STORE_040,Midwest,SUPPLIER_02,2024-11-21,2024-11-24,3,3,0.9,0.9,9.36,4.57,393,0.95,3,0,11,181,0.16,0,49.7,4,6,0.242,1,C,1,1,0.3,6.55,275,118,30.0,1801.25,539.26,5.24,0.3,7,1,4.5,0.2222222222222222,0.0,0.9
31368,BAK_MUF_481,Muffins,Bakery,STORE_042,West,SUPPLIER_02,2024-06-23,2024-06-28,7,5,21.6,1.6,14.49,8.63,366,0.5,6,1,6,109,0.41,0,20.8,5,9,0.172,0,B,4,0,0.0,14.49,366,0,0.0,5303.34,0.0,2144.76,40.4,7,0,4.5,0.8888888888888888,20.0,1.6000000000000014
31369,BAK_BRE_347,Bread,Bakery,STORE_035,Midwest,SUPPLIER_14,2023-09-21,2023-09-27,6,6,20.7,0.7,4.74,2.61,471,0.5,3,0,9,128,0.39,0,19.5,10,8,0.111,0,A,4,0,0.0,4.74,471,0,0.0,2232.54,0.0,1003.23,44.9,6,1,4.5,0.8888888888888888,20.0,0.6999999999999993
31370,BEV_MIL_437,Milk Alternatives,Beverages,STORE_041,Midwest,SUPPLIER_17,2023-01-24,2023-02-18,29,25,3.3,1.7,9.91,4.51,336,0.4,1,0,1,10,0.34,0,52.3,9,8,0.158,0,A,22,0,0.0,9.91,176,160,47.6,1744.16,721.6,228.8,13.1,9,0,18.5,1.1891891891891893,5.0,-1.7000000000000002
31371,BAK_PAS_501,Pastries,Bakery,STORE_024,Southeast,SUPPLIER_15,2023-05-26,2023-05-30,5,4,20.8,0.8,12.52,5.75,279,0.5,4,0,5,82,0.24,1,53.8,9,5,0.22,0,B,3,0,0.0,12.52,279,0,0.0,3493.08,0.0,1888.83,54.1,6,1,4.5,0.6666666666666666,20.0,0.8000000000000007
31372,BEV_COL_290,Cold Brew Coffee,Beverages,STORE_016,Southeast,SUPPLIER_11,2024-06-15,2024-07-04,28,19,3.1,1.9,4.54,1.99,166,0.4,5,1,6,16,0.19,1,18.3,4,7,0.217,1,C,16,1,0.23,3.5,116,50,30.1,406.0,99.5,75.66,18.6,6,0,18.5,0.8648648648648649,5.0,-1.9
31373,FRO_ICE_779,Ice Cream,Frozen_Meals,STORE_009,Northeast,SUPPLIER_05,2023-08-04,2023-10-07,95,64,-20.6,0.6,9.1,5.57,134,0.3,4,0,8,2,0.49,0,10.1,9,6,0.165,0,B,63,0,0.0,9.1,110,24,17.9,1001.0,133.68,254.62,25.4,10,0,212.3,0.2967498822421102,-20.0,-0.6000000000000014
31374,SEA_TUN_980,Tuna,Seafood,STORE_034,Southeast,SUPPLIER_04,2023-08-26,2023-08-28,2,2,-2.1,2.1,43.1,20.53,378,0.95,5,1,8,332,0.3,1,29.2,8,9,0.15,0,A,1,0,0.0,43.1,374,4,1.1,16119.4,82.12,8359.06,51.9,9,0,4.5,0.2222222222222222,0.0,-2.1
31375,PHA_BIO_697,Biologics,Pharmaceuticals,STORE_012,Northeast,SUPPLIER_18,2023-12-07,2024-12-14,455,373,3.8,1.2,61.96,41.03,402,0.85,3,0,12,0,0.31,1,58.6,5,9,0.204,0,B,371,0,0.0,61.96,0,402,100.0,0.0,16494.06,-16494.06,0.0,8,0,381.6,0.9722222222222222,5.0,-1.2000000000000002
31376,BEV_MIL_566,Milk Alternatives,Beverages,STORE_014,Northeast,SUPPLIER_07,2024-01-16,2024-02-04,25,19,5.2,0.2,5.6,2.7,363,0.4,1,0,1,13,0.25,0,64.4,6,7,0.211,0,B,18,0,0.0,5.6,198,165,45.5,1108.8,445.5,128.7,11.6,9,0,18.5,0.972972972972973,5.0,0.20000000000000018
31377,PHA_BIO_317,Biologics,Pharmaceuticals,STORE_023,Southwest,SUPPLIER_13,2023-07-15,2023-09-27,79,74,4.1,0.9,138.11,58.02,293,0.85,5,1,7,5,0.22,0,35.7,9,7,0.168,0,A,71,0,0.0,138.11,293,0,0.0,40466.23,0.0,23466.37,58.0,10,0,381.6,0.1860587002096436,5.0,-0.9000000000000004
31378,PHA_ANT_297,Antibiotics,Pharmaceuticals,STORE_026,West,SUPPLIER_17,2024-09-13,2025-01-27,191,136,3.2,1.8,123.87,56.77,18,0.85,4,0,9,1,0.23,1,34.5,4,8,0.241,0,B,136,0,0.0,123.87,18,0,0.0,2229.66,0.0,1207.8,54.2,9,0,381.6,0.35639412997903563,5.0,-1.7999999999999998
31379,MEA_GRO_215,Ground Beef,Meat,STORE_048,Southwest,SUPPLIER_03,2023-02-23,2023-02-26,3,3,3.3,2.3,8.85,5.86,220,0.9,3,0,2,122,0.2,2,15.0,7,7,0.192,1,B,1,1,0.23,6.81,145,75,34.1,987.45,439.5,-301.75,-30.6,9,0,6.5,0.15384615384615385,1.0,2.3
31380,BAK_PAS_399,Pastries,Bakery,STORE_008,West,SUPPLIER_19,2024-11-30,2024-12-05,6,5,19.8,0.2,13.18,7.15,79,0.5,5,1,11,35,0.14,0,58.6,6,7,0.205,0,B,2,1,0.3,9.23,79,0,0.0,729.17,0.0,164.32,22.5,10,0,4.5,0.4444444444444444,20.0,-0.1999999999999993
31381,BEV_SMO_179,Smoothies,Beverages,STORE_010,West,SUPPLIER_20,2024-09-21,2024-10-12,22,21,3.9,1.1,2.97,1.35,191,0.4,5,1,9,14,0.22,1,62.5,5,8,0.195,0,B,20,0,0.0,2.97,191,0,0.0,567.27,0.0,309.42,54.5,9,0,18.5,1.0810810810810811,5.0,-1.1
31382,DEL_HAM_163,Ham,Deli,STORE_027,Midwest,SUPPLIER_08,2024-09-26,2024-10-06,13,10,1.8,2.2,13.99,8.39,45,0.75,3,0,9,3,0.28,2,27.4,10,8,0.168,0,A,7,0,0.0,13.99,26,19,42.2,363.74,159.41,-13.81,-3.8,9,0,8.5,0.8235294117647058,4.0,-2.2
31383,PRO_AVO_424,Avocados,Produce,STORE_003,Midwest,SUPPLIER_01,2023-02-19,2023-03-02,14,11,4.3,3.7,4.2,1.95,447,0.6,6,1,2,46,0.34,1,43.0,8,5,0.264,0,B,11,0,0.0,4.2,447,0,0.0,1877.4,0.0,1005.75,53.6,7,0,12.0,0.9166666666666666,8.0,-3.7
31384,PHA_VAC_545,Vaccines,Pharmaceuticals,STORE_012,Northeast,SUPPLIER_08,2024-01-11,2025-02-10,561,396,4.6,0.4,332.82,173.27,118,0.85,3,0,1,1,0.26,0,34.6,7,8,0.188,0,B,394,0,0.0,332.82,118,0,0.0,39272.76,0.0,18826.9,47.9,9,1,381.6,1.0324947589098532,5.0,-0.40000000000000036
31385,PRO_TOM_905,Tomatoes,Produce,STORE_001,Northeast,SUPPLIER_01,2024-06-14,2024-06-25,14,11,5.2,2.8,3.6,2.32,385,0.6,4,0,6,50,0.11,0,7.6,7,7,0.198,0,B,9,0,0.0,3.6,333,52,13.5,1198.8,120.64,305.6,25.5,7,0,12.0,0.75,8.0,-2.8
31386,SEA_CRA_276,Crab,Seafood,STORE_009,Northeast,SUPPLIER_18,2023-11-07,2023-11-11,5,4,1.4,1.4,8.12,4.65,211,0.95,1,0,11,61,0.12,0,71.1,9,10,0.164,0,A,4,0,0.0,8.12,211,0,0.0,1713.32,0.0,732.17,42.7,8,0,4.5,0.8888888888888888,0.0,1.4
31388,REA_FRE_351,Fresh Pasta,Ready_to_Eat,STORE_031,Midwest,SUPPLIER_06,2024-09-14,2024-09-14,1,0,7.1,3.1,12.76,8.3,35,0.9,5,1,9,60,0.49,1,28.4,4,10,0.321,0,B,0,1,0.51,6.25,35,0,0.0,218.75,0.0,-71.75,-32.8,8,0,3.0,0.0,4.0,3.0999999999999996
31389,SEA_SAL_589,Salmon,Seafood,STORE_022,West,SUPPLIER_07,2023-09-06,2023-09-12,6,6,0.4,0.4,40.27,25.71,444,0.95,2,0,9,95,0.16,1,36.4,5,9,0.153,0,B,3,0,0.0,40.27,223,221,49.8,8980.21,5681.91,-2435.03,-27.1,9,0,4.5,0.6666666666666666,0.0,0.4
31390,SEA_TIL_816,Tilapia,Seafood,STORE_039,Northeast,SUPPLIER_12,2024-04-06,2024-04-10,6,4,-1.5,1.5,11.67,6.87,60,0.95,5,1,4,15,0.36,2,31.7,5,7,0.258,0,B,4,0,0.0,11.67,44,16,26.7,513.48,109.92,101.28,19.7,6,0,4.5,0.8888888888888888,0.0,-1.5
